DeviceName,PTPTime,UnixTime,protocool,CurrentDeviceTime,DistanceMM,DistanceCM,Weight,Count,DistanceADC,WeightADCDeviceName(Current)
DEVICE,1655364150861,1655364150863,4,1655364150863,45,4,5,0,0,0
DEVICE,1655364150893,1655364150895,4,1655364150895,42,4,5,0,0,0
DEVICE,1655364150925,1655364150927,4,1655364150927,47,4,5,0,0,0
DEVICE,1655364150957,1655364150959,4,1655364150959,44,4,5,0,0,0
DEVICE,1655364150989,1655364150991,4,1655364150991,46,4,5,0,0,0
DEVICE,1655364151021,1655364151023,4,1655364151023,44,4,5,0,0,0
DEVICE,1655364151054,1655364151056,4,1655364151056,45,4,5,0,0,0
DEVICE,1655364151085,1655364151087,4,1655364151087,43,4,5,0,0,0
DEVICE,1655364151117,1655364151119,4,1655364151119,42,4,5,0,0,0
DEVICE,1655364151149,1655364151151,4,1655364151151,41,4,5,0,0,0
DEVICE,1655364151181,1655364151183,4,1655364151183,46,4,5,0,0,0
DEVICE,1655364151213,1655364151215,4,1655364151215,44,4,5,0,0,0
DEVICE,1655364151245,1655364151247,4,1655364151247,42,4,5,0,0,0
DEVICE,1655364151277,1655364151279,4,1655364151279,43,4,5,0,0,0
DEVICE,1655364151309,1655364151311,4,1655364151311,46,4,5,0,0,0
DEVICE,1655364151341,1655364151343,4,1655364151343,43,4,5,0,0,0
DEVICE,1655364151373,1655364151375,4,1655364151375,43,4,5,0,0,0
DEVICE,1655364151405,1655364151407,4,1655364151407,42,4,5,0,0,0
DEVICE,1655364151438,1655364151440,4,1655364151440,44,4,5,0,0,0
DEVICE,1655364151469,1655364151471,4,1655364151471,42,4,5,0,0,0
DEVICE,1655364151501,1655364151503,4,1655364151503,44,4,5,0,0,0
DEVICE,1655364151533,1655364151535,4,1655364151535,42,4,5,0,0,0
DEVICE,1655364151565,1655364151567,4,1655364151567,43,4,5,0,0,0
DEVICE,1655364151597,1655364151599,4,1655364151599,44,4,5,0,0,0
DEVICE,1655364151629,1655364151631,4,1655364151631,41,4,5,0,0,0
DEVICE,1655364151661,1655364151663,4,1655364151663,44,4,5,0,0,0
DEVICE,1655364151693,1655364151695,4,1655364151695,44,4,5,0,0,0
DEVICE,1655364151725,1655364151727,4,1655364151727,44,4,5,0,0,0
DEVICE,1655364151757,1655364151759,4,1655364151759,43,4,5,0,0,0
DEVICE,1655364151789,1655364151791,4,1655364151791,44,4,5,0,0,0
DEVICE,1655364151821,1655364151823,4,1655364151823,44,4,5,0,0,0
DEVICE,1655364151853,1655364151855,4,1655364151855,42,4,5,0,0,0
DEVICE,1655364151884,1655364151886,4,1655364151886,41,4,5,0,0,0
