Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ
AIRPOT,1648535395113,1648535395205,4,0,0.695,-0.692,0.197,0.000,-0.001,-0.002
AIRPOT,1648535395152,1648535395244,4,0,0.695,-0.692,0.196,0.000,0.000,0.000
AIRPOT,1648535395193,1648535395285,4,0,0.695,-0.692,0.196,0.000,0.001,-0.001
AIRPOT,1648535395253,1648535395345,4,0,0.695,-0.692,0.197,-0.000,0.002,-0.000
AIRPOT,1648535395270,1648535395362,4,0,0.695,-0.692,0.197,-0.001,0.000,-0.000
AIRPOT,1648535395313,1648535395405,4,0,0.695,-0.692,0.197,0.000,0.000,0.000
AIRPOT,1648535395352,1648535395444,4,0,0.695,-0.692,0.197,0.000,0.000,0.000
AIRPOT,1648535395392,1648535395484,4,0,0.695,-0.692,0.197,0.000,0.000,0.000
AIRPOT,1648535395432,1648535395524,4,0,0.695,-0.692,0.197,-0.001,0.000,-0.000
AIRPOT,1648535395472,1648535395564,4,0,0.695,-0.692,0.197,0.002,-0.001,-0.000
AIRPOT,1648535395511,1648535395603,4,0,0.695,-0.692,0.196,0.001,-0.000,0.002
AIRPOT,1648535395553,1648535395645,4,0,0.695,-0.692,0.197,0.000,0.000,0.000
AIRPOT,1648535395592,1648535395684,4,0,0.695,-0.692,0.197,0.000,0.000,0.000
AIRPOT,1648535395632,1648535395724,4,0,0.695,-0.692,0.197,0.000,0.001,0.001
AIRPOT,1648535395670,1648535395762,4,0,0.695,-0.692,0.197,0.000,0.000,0.000
AIRPOT,1648535395710,1648535395802,4,0,0.695,-0.692,0.196,0.000,0.001,0.001
AIRPOT,1648535395747,1648535395839,4,0,0.695,-0.692,0.197,0.003,-0.004,0.001
AIRPOT,1648535395792,1648535395884,4,0,0.695,-0.692,0.197,-0.001,0.002,0.002
AIRPOT,1648535395832,1648535395924,4,0,0.695,-0.692,0.196,-0.001,0.001,-0.001
AIRPOT,1648535395872,1648535395964,4,0,0.695,-0.692,0.197,-0.000,0.000,-0.003
AIRPOT,1648535395910,1648535396002,4,0,0.695,-0.692,0.197,-0.000,-0.001,-0.001
AIRPOT,1648535395952,1648535396044,4,0,0.695,-0.692,0.197,0.000,0.000,0.000
