Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ
AIRPOT,1648535345774,1648535345948,4,0,0.695,-0.692,0.197,-0.000,-0.001,-0.001
AIRPOT,1648535345813,1648535345987,4,0,0.695,-0.692,0.197,0.000,0.000,0.000
AIRPOT,1648535345855,1648535346029,4,0,0.695,-0.692,0.197,0.000,0.001,-0.001
AIRPOT,1648535345895,1648535346069,4,0,0.695,-0.692,0.197,-0.001,0.000,-0.000
AIRPOT,1648535345935,1648535346109,4,0,0.695,-0.692,0.197,0.002,-0.004,-0.003
AIRPOT,1648535345994,1648535346168,4,0,0.695,-0.692,0.197,-0.006,0.008,0.003
AIRPOT,1648535346015,1648535346189,4,0,0.695,-0.692,0.197,-0.000,-0.003,-0.005
AIRPOT,1648535346053,1648535346227,4,0,0.695,-0.692,0.197,-0.004,0.006,0.002
AIRPOT,1648535346094,1648535346268,4,0,0.695,-0.692,0.196,-0.001,0.000,-0.000
AIRPOT,1648535346136,1648535346310,4,0,0.695,-0.692,0.197,-0.000,-0.001,-0.005
AIRPOT,1648535346173,1648535346347,4,0,0.695,-0.692,0.197,-0.001,0.002,0.001
AIRPOT,1648535346213,1648535346387,4,0,0.695,-0.692,0.197,-0.000,-0.001,-0.001
AIRPOT,1648535346255,1648535346429,4,0,0.695,-0.692,0.197,-0.002,0.001,-0.000
AIRPOT,1648535346292,1648535346466,4,0,0.695,-0.692,0.197,0.001,-0.002,-0.001
AIRPOT,1648535346333,1648535346507,4,0,0.695,-0.692,0.197,-0.001,0.001,0.001
AIRPOT,1648535346374,1648535346548,4,0,0.695,-0.692,0.197,-0.001,0.001,0.001
AIRPOT,1648535346413,1648535346587,4,0,0.695,-0.692,0.197,-0.001,0.002,-0.000
AIRPOT,1648535346455,1648535346629,4,0,0.695,-0.692,0.197,0.000,0.000,0.000
AIRPOT,1648535346500,1648535346674,4,0,0.695,-0.692,0.197,-0.003,0.003,0.001
AIRPOT,1648535346533,1648535346707,4,0,0.695,-0.692,0.197,-0.000,-0.001,-0.003
AIRPOT,1648535346574,1648535346748,4,0,0.695,-0.691,0.197,-0.004,0.003,0.002
AIRPOT,1648535346613,1648535346787,4,0,0.695,-0.692,0.197,-0.001,0.002,-0.002
AIRPOT,1648535346653,1648535346827,4,0,0.695,-0.691,0.197,0.001,-0.003,-0.002
AIRPOT,1648535346695,1648535346869,4,0,0.695,-0.692,0.197,0.000,0.001,0.003
AIRPOT,1648535346734,1648535346908,4,0,0.695,-0.692,0.197,0.002,-0.004,-0.002
AIRPOT,1648535346773,1648535346947,4,0,0.695,-0.692,0.197,0.001,-0.001,0.001
AIRPOT,1648535346813,1648535346987,4,0,0.695,-0.692,0.197,-0.001,0.001,-0.002
AIRPOT,1648535346855,1648535347029,4,0,0.695,-0.692,0.197,-0.000,-0.001,-0.001
AIRPOT,1648535346895,1648535347069,4,0,0.695,-0.692,0.197,0.000,0.001,0.001
AIRPOT,1648535346934,1648535347108,4,0,0.695,-0.692,0.196,-0.001,0.000,-0.000
AIRPOT,1648535346973,1648535347147,4,0,0.695,-0.692,0.197,-0.000,-0.001,-0.001
AIRPOT,1648535347013,1648535347187,4,0,0.695,-0.692,0.197,0.000,0.000,0.000
AIRPOT,1648535347054,1648535347228,4,0,0.695,-0.692,0.197,-0.001,0.000,-0.000
AIRPOT,1648535347094,1648535347268,4,0,0.695,-0.692,0.197,0.000,0.000,0.000
AIRPOT,1648535347135,1648535347309,4,0,0.695,-0.692,0.197,-0.001,0.000,-0.000
AIRPOT,1648535347173,1648535347347,4,0,0.695,-0.691,0.197,0.000,0.000,0.000
AIRPOT,1648535347217,1648535347391,4,0,0.695,-0.691,0.197,-0.001,-0.001,-0.002
AIRPOT,1648535347253,1648535347427,4,0,0.695,-0.691,0.197,0.003,-0.002,-0.001
AIRPOT,1648535347293,1648535347467,4,0,0.695,-0.692,0.197,-0.002,0.002,0.004
AIRPOT,1648535347334,1648535347508,4,0,0.695,-0.691,0.197,0.001,-0.002,-0.001
AIRPOT,1648535347373,1648535347547,4,0,0.695,-0.691,0.197,-0.002,0.001,-0.001
AIRPOT,1648535347415,1648535347589,4,0,0.695,-0.691,0.197,-0.000,-0.001,-0.001
AIRPOT,1648535347455,1648535347629,4,0,0.695,-0.691,0.197,0.000,0.001,0.001
AIRPOT,1648535347496,1648535347670,4,0,0.695,-0.691,0.197,-0.000,-0.001,-0.001
AIRPOT,1648535347533,1648535347707,4,0,0.695,-0.691,0.197,-0.000,-0.001,0.001
AIRPOT,1648535347574,1648535347748,4,0,0.695,-0.691,0.197,0.004,-0.003,0.003
AIRPOT,1648535347614,1648535347788,4,0,0.695,-0.691,0.197,-0.001,0.000,-0.000
AIRPOT,1648535347653,1648535347827,4,0,0.695,-0.691,0.197,-0.002,0.001,-0.000
AIRPOT,1648535347696,1648535347870,4,0,0.695,-0.691,0.197,-0.000,-0.001,-0.000
AIRPOT,1648535347733,1648535347907,4,0,0.695,-0.691,0.197,-0.000,-0.001,0.001
AIRPOT,1648535347784,1648535347958,4,0,0.695,-0.691,0.197,-0.002,0.001,-0.000
AIRPOT,1648535347814,1648535347988,4,0,0.695,-0.691,0.197,0.000,0.000,0.000
AIRPOT,1648535347853,1648535348027,4,0,0.695,-0.691,0.197,-0.001,0.001,0.001
AIRPOT,1648535347893,1648535348067,4,0,0.695,-0.691,0.197,-0.002,0.001,-0.001
AIRPOT,1648535347934,1648535348108,4,0,0.695,-0.691,0.197,0.001,-0.001,-0.001
AIRPOT,1648535347974,1648535348148,4,0,0.695,-0.691,0.197,-0.002,0.001,0.000
AIRPOT,1648535348014,1648535348188,4,0,0.695,-0.691,0.197,-0.001,-0.001,-0.002
AIRPOT,1648535348056,1648535348230,4,0,0.695,-0.691,0.197,-0.001,0.000,-0.000
AIRPOT,1648535348094,1648535348268,4,0,0.695,-0.691,0.197,-0.000,-0.001,-0.001
AIRPOT,1648535348133,1648535348307,4,0,0.695,-0.691,0.197,-0.001,0.000,-0.000
AIRPOT,1648535348175,1648535348349,4,0,0.695,-0.691,0.197,-0.000,-0.001,-0.001
AIRPOT,1648535348213,1648535348387,4,0,0.695,-0.691,0.197,-0.004,0.001,-0.001
AIRPOT,1648535348255,1648535348429,4,0,0.695,-0.691,0.197,-0.002,0.002,-0.001
AIRPOT,1648535348293,1648535348467,4,0,0.695,-0.691,0.197,0.001,-0.001,-0.001
AIRPOT,1648535348335,1648535348509,4,0,0.695,-0.691,0.197,0.000,0.002,0.003
AIRPOT,1648535348374,1648535348548,4,0,0.695,-0.691,0.197,0.000,0.001,-0.001
