DeviceName,PTPTime,UnixTime,protocool,CurrentDeviceTime,DistanceMM,DistanceCM,Weight,Count,DistanceADC,WeightADCDeviceName(Current)
DEVICE,1655361213689,1655361213690,4,1655361213690,44,4,5,0,0,0
DEVICE,1655361213720,1655361213721,4,1655361213721,43,4,5,0,0,0
DEVICE,1655361213752,1655361213753,4,1655361213753,41,4,5,0,0,0
DEVICE,1655361213784,1655361213785,4,1655361213785,44,4,5,0,0,0
DEVICE,1655361213816,1655361213817,4,1655361213817,43,4,5,0,0,0
DEVICE,1655361213832,1655361213833,4,1655361213833,43,4,5,0,0,0
DEVICE,1655361213864,1655361213865,4,1655361213865,44,4,5,0,0,0
DEVICE,1655361213896,1655361213897,4,1655361213897,44,4,5,0,0,0
DEVICE,1655361213928,1655361213929,4,1655361213929,45,4,5,0,0,0
DEVICE,1655361213960,1655361213961,4,1655361213961,42,4,5,0,0,0
DEVICE,1655361213992,1655361213993,4,1655361213993,43,4,5,0,0,0
DEVICE,1655361214024,1655361214025,4,1655361214025,43,4,5,0,0,0
DEVICE,1655361214056,1655361214057,4,1655361214057,43,4,5,0,0,0
DEVICE,1655361214088,1655361214089,4,1655361214089,45,4,5,0,0,0
DEVICE,1655361214120,1655361214121,4,1655361214121,44,4,5,0,0,0
DEVICE,1655361214152,1655361214153,4,1655361214153,41,4,5,0,0,0
DEVICE,1655361214184,1655361214185,4,1655361214185,41,4,5,0,0,0
DEVICE,1655361214216,1655361214217,4,1655361214217,41,4,5,0,0,0
DEVICE,1655361214248,1655361214249,4,1655361214249,42,4,5,0,0,0
DEVICE,1655361214280,1655361214281,4,1655361214281,42,4,5,0,0,0
DEVICE,1655361214312,1655361214313,4,1655361214313,44,4,5,0,0,0
DEVICE,1655361214344,1655361214345,4,1655361214345,42,4,5,0,0,0
DEVICE,1655361214376,1655361214377,4,1655361214377,43,4,5,0,0,0
DEVICE,1655361214408,1655361214409,4,1655361214409,44,4,5,0,0,0
DEVICE,1655361214439,1655361214440,4,1655361214440,44,4,5,0,0,0
DEVICE,1655361214472,1655361214473,4,1655361214473,43,4,5,0,0,0
DEVICE,1655361214504,1655361214505,4,1655361214505,46,4,5,0,0,0
DEVICE,1655361214536,1655361214537,4,1655361214537,42,4,5,0,0,0
DEVICE,1655361214568,1655361214569,4,1655361214569,44,4,5,0,0,0
DEVICE,1655361214600,1655361214601,4,1655361214601,45,4,5,0,0,0
DEVICE,1655361214631,1655361214632,4,1655361214632,41,4,5,0,0,0
DEVICE,1655361214664,1655361214665,4,1655361214665,44,4,5,0,0,0
DEVICE,1655361214695,1655361214696,4,1655361214696,44,4,5,0,0,0
DEVICE,1655361214728,1655361214729,4,1655361214729,44,4,5,0,0,0
DEVICE,1655361214759,1655361214760,4,1655361214760,42,4,5,0,0,0
DEVICE,1655361214791,1655361214792,4,1655361214792,43,4,5,0,0,0
DEVICE,1655361214824,1655361214825,4,1655361214825,44,4,5,0,0,0
DEVICE,1655361214856,1655361214857,4,1655361214857,41,4,5,0,0,0
DEVICE,1655361214888,1655361214889,4,1655361214889,42,4,5,0,0,0
DEVICE,1655361214919,1655361214920,4,1655361214920,41,4,5,0,0,0
DEVICE,1655361214952,1655361214953,4,1655361214953,40,4,5,0,0,0
DEVICE,1655361214984,1655361214985,4,1655361214985,44,4,5,0,0,0
DEVICE,1655361215016,1655361215017,4,1655361215017,40,4,5,0,0,0
DEVICE,1655361215047,1655361215048,4,1655361215048,40,4,5,0,0,0
DEVICE,1655361215079,1655361215080,4,1655361215080,42,4,5,0,0,0
DEVICE,1655361215111,1655361215112,4,1655361215112,43,4,5,0,0,0
DEVICE,1655361215144,1655361215145,4,1655361215145,43,4,5,0,0,0
DEVICE,1655361215176,1655361215177,4,1655361215177,44,4,5,0,0,0
DEVICE,1655361215208,1655361215209,4,1655361215209,43,4,5,0,0,0
DEVICE,1655361215240,1655361215241,4,1655361215241,43,4,5,0,0,0
DEVICE,1655361215271,1655361215272,4,1655361215272,40,4,5,0,0,0
DEVICE,1655361215303,1655361215304,4,1655361215304,43,4,5,0,0,0
DEVICE,1655361215335,1655361215336,4,1655361215336,42,4,5,0,0,0
DEVICE,1655361215367,1655361215368,4,1655361215368,44,4,5,0,0,0
DEVICE,1655361215399,1655361215400,4,1655361215400,41,4,5,0,0,0
DEVICE,1655361215431,1655361215432,4,1655361215432,42,4,5,0,0,0
DEVICE,1655361215463,1655361215464,4,1655361215464,44,4,5,0,0,0
DEVICE,1655361215496,1655361215497,4,1655361215497,44,4,5,0,0,0
DEVICE,1655361215512,1655361215513,4,1655361215513,42,4,5,0,0,0
DEVICE,1655361215560,1655361215561,4,1655361215561,41,4,5,0,0,0
DEVICE,1655361215575,1655361215576,4,1655361215576,41,4,5,0,0,0
