Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ
AIRPOT,1648534434389,1648534434858,4,0,0.356,-0.027,-0.934,0.050,0.006,0.023
AIRPOT,1648534434447,1648534434916,4,0,0.371,-0.029,-0.928,0.057,-0.001,0.011
AIRPOT,1648534434468,1648534434937,4,0,0.385,-0.031,-0.922,0.044,0.013,0.019
AIRPOT,1648534434528,1648534434997,4,0,0.396,-0.033,-0.918,0.044,0.001,0.001
AIRPOT,1648534434551,1648534435020,4,0,0.403,-0.035,-0.914,0.041,0.020,-0.028
AIRPOT,1648534434610,1648534435079,4,0,0.408,-0.037,-0.912,0.031,0.035,-0.010
AIRPOT,1648534434629,1648534435098,4,0,0.411,-0.040,-0.911,0.022,0.012,0.016
AIRPOT,1648534434690,1648534435159,4,0,0.413,-0.044,-0.910,0.031,-0.007,0.020
AIRPOT,1648534434710,1648534435179,4,0,0.416,-0.049,-0.908,0.035,-0.008,0.036
AIRPOT,1648534434768,1648534435237,4,0,0.418,-0.053,-0.907,0.040,-0.008,0.043
AIRPOT,1648534434790,1648534435259,4,0,0.420,-0.057,-0.906,0.031,-0.018,0.052
AIRPOT,1648534434850,1648534435319,4,0,0.420,-0.061,-0.905,0.030,-0.010,0.040
AIRPOT,1648534434874,1648534435343,4,0,0.420,-0.066,-0.905,0.032,0.004,0.033
AIRPOT,1648534434929,1648534435398,4,0,0.419,-0.070,-0.905,0.045,0.024,0.017
AIRPOT,1648534434947,1648534435416,4,0,0.420,-0.072,-0.905,0.029,0.025,0.031
AIRPOT,1648534435007,1648534435476,4,0,0.419,-0.072,-0.905,0.032,0.003,0.018
AIRPOT,1648534435029,1648534435498,4,0,0.418,-0.073,-0.905,0.019,-0.009,0.031
AIRPOT,1648534435088,1648534435557,4,0,0.414,-0.076,-0.907,0.012,0.006,0.027
AIRPOT,1648534435109,1648534435578,4,0,0.407,-0.080,-0.910,0.011,0.012,0.006
AIRPOT,1648534435168,1648534435637,4,0,0.400,-0.082,-0.913,-0.001,0.008,0.005
AIRPOT,1648534435189,1648534435658,4,0,0.392,-0.085,-0.916,-0.003,0.016,-0.009
AIRPOT,1648534435248,1648534435717,4,0,0.385,-0.088,-0.919,-0.002,0.019,-0.008
AIRPOT,1648534435270,1648534435739,4,0,0.378,-0.090,-0.922,-0.006,0.002,-0.005
AIRPOT,1648534435328,1648534435797,4,0,0.370,-0.094,-0.924,-0.013,-0.001,0.002
AIRPOT,1648534435350,1648534435819,4,0,0.362,-0.097,-0.927,-0.012,0.003,-0.002
AIRPOT,1648534435407,1648534435876,4,0,0.354,-0.100,-0.930,-0.031,-0.012,0.002
AIRPOT,1648534435429,1648534435898,4,0,0.346,-0.103,-0.933,-0.025,-0.025,-0.010
AIRPOT,1648534435487,1648534435956,4,0,0.339,-0.105,-0.935,-0.035,-0.010,-0.005
AIRPOT,1648534435509,1648534435978,4,0,0.333,-0.109,-0.937,-0.031,-0.014,-0.005
AIRPOT,1648534435568,1648534436037,4,0,0.327,-0.112,-0.938,-0.036,-0.005,0.007
AIRPOT,1648534435589,1648534436058,4,0,0.320,-0.115,-0.941,-0.029,-0.007,-0.008
AIRPOT,1648534435647,1648534436116,4,0,0.314,-0.116,-0.942,-0.023,0.004,-0.007
AIRPOT,1648534435667,1648534436136,4,0,0.309,-0.116,-0.944,-0.014,0.004,-0.016
AIRPOT,1648534435727,1648534436196,4,0,0.307,-0.117,-0.944,-0.020,-0.008,0.005
