Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ
AIRPOT,1648114400740,1648114401328,4,0,0.065,0.623,-0.780,-0.025,-0.002,-0.014
AIRPOT,1648114400781,1648114401369,4,0,0.058,0.623,-0.780,-0.020,0.012,-0.002
AIRPOT,1648114400824,1648114401412,4,0,0.055,0.625,-0.779,-0.019,-0.003,0.006
AIRPOT,1648114400870,1648114401458,4,0,0.054,0.628,-0.777,-0.023,-0.014,0.033
AIRPOT,1648114400904,1648114401492,4,0,0.054,0.632,-0.773,-0.019,-0.015,0.010
AIRPOT,1648114400929,1648114401517,4,0,0.053,0.637,-0.769,-0.025,-0.005,-0.012
AIRPOT,1648114400980,1648114401568,4,0,0.051,0.641,-0.766,-0.016,-0.014,-0.037
AIRPOT,1648114401019,1648114401607,4,0,0.048,0.641,-0.766,-0.006,0.005,-0.008
AIRPOT,1648114401059,1648114401647,4,0,0.047,0.637,-0.769,0.015,0.060,-0.017
AIRPOT,1648114401119,1648114401707,4,0,0.047,0.630,-0.775,0.023,0.079,-0.035
AIRPOT,1648114401138,1648114401726,4,0,0.049,0.617,-0.786,0.032,0.041,-0.023
AIRPOT,1648114401178,1648114401766,4,0,0.048,0.595,-0.802,0.029,-0.018,0.014
AIRPOT,1648114401233,1648114401821,4,0,0.039,0.557,-0.829,0.064,-0.044,-0.051
AIRPOT,1648114401261,1648114401849,4,0,0.023,0.494,-0.869,0.046,-0.073,-0.004
AIRPOT,1648114401300,1648114401888,4,0,0.001,0.409,-0.913,0.046,0.085,-0.079
AIRPOT,1648114401341,1648114401929,4,0,-0.015,0.330,-0.944,0.041,0.090,-0.006
AIRPOT,1648114401379,1648114401967,4,0,-0.026,0.272,-0.962,0.049,0.034,-0.008
AIRPOT,1648114401419,1648114402007,4,0,-0.033,0.234,-0.972,0.022,-0.004,0.066
AIRPOT,1648114401460,1648114402048,4,0,-0.040,0.211,-0.977,0.012,-0.029,0.028
AIRPOT,1648114401502,1648114402090,4,0,-0.046,0.197,-0.979,0.002,-0.011,0.012
AIRPOT,1648114401545,1648114402133,4,0,-0.052,0.179,-0.982,0.005,0.008,0.003
AIRPOT,1648114401581,1648114402169,4,0,-0.057,0.151,-0.987,-0.001,0.043,0.012
AIRPOT,1648114401620,1648114402208,4,0,-0.059,0.111,-0.992,0.012,0.040,0.019
AIRPOT,1648114401661,1648114402249,4,0,-0.062,0.076,-0.995,-0.009,-0.008,0.015
AIRPOT,1648114401699,1648114402287,4,0,-0.063,0.051,-0.997,-0.027,-0.030,0.041
AIRPOT,1648114401740,1648114402328,4,0,-0.067,0.034,-0.997,-0.015,-0.014,0.005
AIRPOT,1648114401780,1648114402368,4,0,-0.068,0.025,-0.997,-0.037,0.008,0.048
AIRPOT,1648114401819,1648114402407,4,0,-0.072,0.018,-0.997,-0.001,-0.046,-0.001
AIRPOT,1648114401859,1648114402447,4,0,-0.072,0.009,-0.997,-0.006,-0.059,-0.001
AIRPOT,1648114401902,1648114402490,4,0,-0.069,0.001,-0.998,-0.012,-0.032,0.026
AIRPOT,1648114401939,1648114402527,4,0,-0.065,-0.005,-0.998,0.003,-0.005,0.019
AIRPOT,1648114402000,1648114402588,4,0,-0.061,-0.007,-0.998,-0.007,0.043,0.026
AIRPOT,1648114402040,1648114402628,4,0,-0.059,-0.006,-0.998,0.016,0.012,0.005
AIRPOT,1648114402061,1648114402649,4,0,-0.056,-0.004,-0.998,0.017,-0.003,-0.000
AIRPOT,1648114402102,1648114402690,4,0,-0.054,-0.002,-0.999,0.007,-0.026,0.013
AIRPOT,1648114402146,1648114402734,4,0,-0.053,-0.003,-0.999,-0.007,-0.038,0.018
AIRPOT,1648114402202,1648114402790,4,0,-0.055,-0.004,-0.998,-0.010,-0.013,0.008
AIRPOT,1648114402241,1648114402829,4,0,-0.057,-0.002,-0.998,-0.022,0.001,0.010
AIRPOT,1648114402265,1648114402853,4,0,-0.060,0.005,-0.998,-0.035,-0.009,0.008
AIRPOT,1648114402299,1648114402887,4,0,-0.062,0.013,-0.998,-0.037,-0.037,0.013
AIRPOT,1648114402340,1648114402928,4,0,-0.064,0.021,-0.998,-0.038,-0.022,-0.009
AIRPOT,1648114402384,1648114402972,4,0,-0.065,0.028,-0.998,-0.043,-0.016,0.007
AIRPOT,1648114402419,1648114403007,4,0,-0.065,0.033,-0.997,-0.026,-0.008,-0.003
AIRPOT,1648114402461,1648114403049,4,0,-0.065,0.039,-0.997,-0.026,-0.011,0.001
AIRPOT,1648114402500,1648114403088,4,0,-0.064,0.047,-0.997,-0.026,-0.002,-0.000
AIRPOT,1648114402539,1648114403127,4,0,-0.062,0.059,-0.996,-0.022,-0.022,0.019
AIRPOT,1648114402579,1648114403167,4,0,-0.061,0.072,-0.996,-0.025,-0.037,0.011
AIRPOT,1648114402618,1648114403206,4,0,-0.059,0.085,-0.995,-0.045,-0.022,0.024
AIRPOT,1648114402659,1648114403247,4,0,-0.059,0.096,-0.994,-0.047,0.000,0.007
AIRPOT,1648114402700,1648114403288,4,0,-0.057,0.106,-0.993,-0.053,0.007,0.006
AIRPOT,1648114402743,1648114403331,4,0,-0.053,0.116,-0.992,-0.047,0.025,0.020
AIRPOT,1648114402781,1648114403369,4,0,-0.049,0.121,-0.991,-0.059,0.026,0.021
AIRPOT,1648114402820,1648114403408,4,0,-0.045,0.125,-0.991,-0.065,0.009,-0.005
AIRPOT,1648114402860,1648114403448,4,0,-0.042,0.126,-0.991,-0.076,0.015,-0.018
AIRPOT,1648114402900,1648114403488,4,0,-0.040,0.127,-0.991,-0.067,0.021,-0.035
AIRPOT,1648114402940,1648114403528,4,0,-0.038,0.129,-0.991,-0.058,0.001,-0.049
AIRPOT,1648114402981,1648114403569,4,0,-0.033,0.129,-0.991,-0.042,0.000,-0.020
AIRPOT,1648114403020,1648114403608,4,0,-0.024,0.131,-0.991,-0.031,-0.005,-0.022
AIRPOT,1648114403059,1648114403647,4,0,-0.013,0.132,-0.991,-0.004,-0.033,-0.015
AIRPOT,1648114403102,1648114403690,4,0,0.001,0.135,-0.991,0.010,-0.038,0.036
AIRPOT,1648114403141,1648114403729,4,0,0.013,0.145,-0.989,0.014,-0.044,0.045
AIRPOT,1648114403180,1648114403768,4,0,0.025,0.164,-0.986,0.009,-0.053,0.059
AIRPOT,1648114403221,1648114403809,4,0,0.034,0.190,-0.981,0.030,-0.021,0.005
AIRPOT,1648114403261,1648114403849,4,0,0.042,0.220,-0.975,0.034,0.006,0.010
AIRPOT,1648114403300,1648114403888,4,0,0.049,0.246,-0.968,0.025,0.054,0.018
AIRPOT,1648114403340,1648114403928,4,0,0.053,0.266,-0.963,0.036,0.073,0.010
AIRPOT,1648114403386,1648114403974,4,0,0.056,0.281,-0.958,0.041,0.066,0.014
AIRPOT,1648114403420,1648114404008,4,0,0.060,0.294,-0.954,0.036,0.061,0.019
AIRPOT,1648114403460,1648114404048,4,0,0.065,0.306,-0.950,0.038,0.045,0.012
AIRPOT,1648114403500,1648114404088,4,0,0.069,0.317,-0.946,0.043,0.033,0.010
AIRPOT,1648114403561,1648114404149,4,0,0.075,0.329,-0.941,0.041,0.016,0.016
AIRPOT,1648114403578,1648114404166,4,0,0.080,0.340,-0.937,0.039,0.023,0.018
AIRPOT,1648114403620,1648114404208,4,0,0.086,0.350,-0.933,0.036,0.061,0.023
AIRPOT,1648114403661,1648114404249,4,0,0.093,0.357,-0.929,0.028,0.071,0.035
AIRPOT,1648114403701,1648114404289,4,0,0.097,0.362,-0.927,0.034,0.085,0.012
AIRPOT,1648114403741,1648114404329,4,0,0.102,0.363,-0.926,0.032,0.080,0.010
AIRPOT,1648114403783,1648114404371,4,0,0.107,0.361,-0.926,0.022,0.047,0.016
AIRPOT,1648114403818,1648114404406,4,0,0.113,0.357,-0.927,0.020,0.021,0.016
AIRPOT,1648114403860,1648114404448,4,0,0.119,0.354,-0.928,0.018,0.016,0.020
AIRPOT,1648114403899,1648114404487,4,0,0.124,0.351,-0.928,0.029,0.031,0.008
AIRPOT,1648114403941,1648114404529,4,0,0.131,0.348,-0.928,0.031,0.034,0.008
AIRPOT,1648114403981,1648114404569,4,0,0.139,0.344,-0.929,0.018,-0.000,0.013
AIRPOT,1648114404025,1648114404613,4,0,0.145,0.342,-0.929,0.010,-0.032,0.011
AIRPOT,1648114404059,1648114404647,4,0,0.148,0.340,-0.929,0.004,-0.006,0.012
AIRPOT,1648114404101,1648114404689,4,0,0.150,0.333,-0.931,0.019,0.059,0.001
AIRPOT,1648114404140,1648114404728,4,0,0.153,0.321,-0.935,0.043,0.064,-0.001
AIRPOT,1648114404180,1648114404768,4,0,0.161,0.306,-0.938,0.041,0.021,0.014
AIRPOT,1648114404260,1648114404848,4,0,0.167,0.293,-0.941,0.038,-0.026,0.029
AIRPOT,1648114404279,1648114404867,4,0,0.166,0.285,-0.944,0.025,-0.007,0.048
AIRPOT,1648114404300,1648114404888,4,0,0.157,0.277,-0.948,0.032,0.002,0.024
AIRPOT,1648114404340,1648114404928,4,0,0.143,0.268,-0.953,0.010,0.002,0.012
AIRPOT,1648114404382,1648114404970,4,0,0.126,0.257,-0.958,0.004,-0.027,-0.011
AIRPOT,1648114404419,1648114405007,4,0,0.112,0.246,-0.963,-0.011,-0.023,-0.005
AIRPOT,1648114404462,1648114405050,4,0,0.098,0.235,-0.967,-0.012,-0.025,0.001
AIRPOT,1648114404502,1648114405090,4,0,0.085,0.225,-0.971,-0.019,-0.015,-0.004
AIRPOT,1648114404538,1648114405126,4,0,0.072,0.215,-0.974,-0.017,-0.006,-0.009
AIRPOT,1648114404580,1648114405168,4,0,0.062,0.205,-0.977,-0.022,0.004,-0.009
AIRPOT,1648114404620,1648114405208,4,0,0.051,0.192,-0.980,-0.017,0.004,-0.013
AIRPOT,1648114404659,1648114405247,4,0,0.043,0.176,-0.983,-0.017,-0.006,-0.002
AIRPOT,1648114404701,1648114405289,4,0,0.035,0.159,-0.987,-0.022,-0.019,0.009
AIRPOT,1648114404761,1648114405349,4,0,0.027,0.144,-0.989,-0.023,-0.023,0.019
AIRPOT,1648114404801,1648114405389,4,0,0.019,0.132,-0.991,-0.024,-0.022,0.012
AIRPOT,1648114404829,1648114405417,4,0,0.011,0.122,-0.992,-0.019,-0.022,0.006
AIRPOT,1648114404867,1648114405455,4,0,0.005,0.116,-0.993,-0.019,-0.030,0.007
AIRPOT,1648114404899,1648114405487,4,0,-0.001,0.115,-0.993,-0.025,-0.052,0.013
AIRPOT,1648114404940,1648114405528,4,0,-0.004,0.118,-0.993,-0.017,-0.057,-0.011
AIRPOT,1648114404980,1648114405568,4,0,-0.003,0.125,-0.992,-0.017,-0.056,0.000
AIRPOT,1648114405019,1648114405607,4,0,-0.001,0.136,-0.991,-0.012,-0.051,0.007
AIRPOT,1648114405059,1648114405647,4,0,0.002,0.151,-0.989,0.000,-0.074,0.011
AIRPOT,1648114405106,1648114405694,4,0,0.001,0.170,-0.985,-0.007,-0.072,0.017
AIRPOT,1648114405140,1648114405728,4,0,-0.003,0.194,-0.981,-0.012,-0.056,0.006
AIRPOT,1648114405180,1648114405768,4,0,-0.009,0.219,-0.976,-0.013,-0.015,-0.006
AIRPOT,1648114405239,1648114405827,4,0,-0.013,0.241,-0.971,0.000,0.016,-0.002
AIRPOT,1648114405281,1648114405869,4,0,-0.014,0.259,-0.966,0.013,0.045,-0.014
AIRPOT,1648114405305,1648114405893,4,0,-0.011,0.274,-0.962,0.021,0.087,-0.000
AIRPOT,1648114405342,1648114405930,4,0,-0.005,0.287,-0.958,0.052,0.093,0.001
AIRPOT,1648114405380,1648114405968,4,0,0.003,0.297,-0.955,0.052,0.070,0.011
AIRPOT,1648114405427,1648114406015,4,0,0.010,0.304,-0.953,0.034,0.090,0.029
AIRPOT,1648114405470,1648114406058,4,0,0.015,0.306,-0.952,0.053,0.067,0.013
AIRPOT,1648114405501,1648114406089,4,0,0.020,0.307,-0.951,0.030,0.063,0.018
AIRPOT,1648114405539,1648114406127,4,0,0.022,0.307,-0.952,0.032,0.010,0.011
AIRPOT,1648114405599,1648114406187,4,0,0.022,0.305,-0.952,0.030,-0.009,0.004
AIRPOT,1648114405619,1648114406207,4,0,0.018,0.302,-0.953,0.017,-0.007,0.013
AIRPOT,1648114405660,1648114406248,4,0,0.012,0.299,-0.954,0.013,-0.015,0.019
AIRPOT,1648114405700,1648114406288,4,0,0.004,0.295,-0.955,0.017,-0.031,0.029
AIRPOT,1648114405739,1648114406327,4,0,-0.006,0.294,-0.956,0.022,-0.025,0.035
AIRPOT,1648114405779,1648114406367,4,0,-0.017,0.297,-0.955,0.005,-0.036,0.044
AIRPOT,1648114405820,1648114406408,4,0,-0.028,0.309,-0.951,0.001,-0.006,-0.019
