Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ
AIRPOT,1648110221113,1648110221599,4,0,-0.116,0.283,-0.952,-0.038,0.008,0.041
AIRPOT,1648110221151,1648110221637,4,0,-0.146,0.325,-0.934,-0.032,0.057,0.024
AIRPOT,1648110221191,1648110221677,4,0,-0.171,0.355,-0.919,-0.019,0.113,-0.016
AIRPOT,1648110221231,1648110221717,4,0,-0.183,0.369,-0.911,-0.004,0.140,-0.043
AIRPOT,1648110221272,1648110221758,4,0,-0.183,0.373,-0.910,-0.015,0.127,-0.020
AIRPOT,1648110221302,1648110221788,4,0,-0.177,0.373,-0.911,-0.008,0.065,-0.006
AIRPOT,1648110221351,1648110221837,4,0,-0.170,0.371,-0.913,-0.006,0.022,0.011
AIRPOT,1648110221391,1648110221877,4,0,-0.164,0.372,-0.913,0.001,0.003,0.004
AIRPOT,1648110221431,1648110221917,4,0,-0.160,0.372,-0.914,0.004,-0.005,0.003
AIRPOT,1648110221473,1648110221959,4,0,-0.156,0.370,-0.916,0.000,-0.006,0.010
AIRPOT,1648110221511,1648110221997,4,0,-0.153,0.368,-0.917,-0.001,0.002,0.009
AIRPOT,1648110221551,1648110222037,4,0,-0.150,0.365,-0.919,-0.002,-0.000,0.006
AIRPOT,1648110221591,1648110222077,4,0,-0.147,0.362,-0.920,-0.050,0.074,0.037
AIRPOT,1648110221631,1648110222117,4,0,-0.138,0.355,-0.925,-0.014,0.149,-0.042
