Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ
AIRPOT,1648115239395,1648115240015,4,0,0.046,-0.143,-0.989,0.085,-0.015,0.026
AIRPOT,1648115239409,1648115240029,4,0,0.049,-0.143,-0.989,0.087,-0.023,0.024
AIRPOT,1648115239450,1648115240070,4,0,0.050,-0.143,-0.988,0.089,-0.022,0.005
AIRPOT,1648115239489,1648115240109,4,0,0.050,-0.143,-0.988,0.079,-0.013,0.017
AIRPOT,1648115239585,1648115240205,4,0,0.046,-0.145,-0.988,0.078,-0.003,0.008
AIRPOT,1648115239636,1648115240256,4,0,0.044,-0.147,-0.988,0.080,-0.003,0.001
AIRPOT,1648115239648,1648115240268,4,0,0.042,-0.149,-0.988,0.080,-0.001,0.013
AIRPOT,1648115239715,1648115240335,4,0,0.041,-0.153,-0.987,0.077,0.015,0.019
AIRPOT,1648115239727,1648115240347,4,0,0.039,-0.158,-0.987,0.075,0.032,0.007
AIRPOT,1648115239793,1648115240413,4,0,0.039,-0.162,-0.986,0.077,0.027,-0.001
AIRPOT,1648115239808,1648115240428,4,0,0.041,-0.166,-0.985,0.070,0.018,-0.016
AIRPOT,1648115239852,1648115240472,4,0,0.043,-0.171,-0.984,0.062,-0.000,-0.017
AIRPOT,1648115239915,1648115240535,4,0,0.046,-0.177,-0.983,0.052,-0.017,-0.036
AIRPOT,1648115239928,1648115240548,4,0,0.049,-0.183,-0.982,0.036,-0.021,0.020
AIRPOT,1648115239966,1648115240586,4,0,0.049,-0.190,-0.981,0.021,-0.034,0.015
AIRPOT,1648115240007,1648115240627,4,0,0.048,-0.196,-0.979,0.014,-0.011,0.017
AIRPOT,1648115240049,1648115240669,4,0,0.048,-0.201,-0.978,0.018,-0.014,0.004
AIRPOT,1648115240093,1648115240713,4,0,0.048,-0.204,-0.978,0.020,-0.031,-0.010
AIRPOT,1648115240131,1648115240751,4,0,0.048,-0.206,-0.977,0.021,-0.018,-0.010
AIRPOT,1648115240232,1648115240852,4,0,0.050,-0.212,-0.976,0.017,-0.014,0.011
AIRPOT,1648115240254,1648115240874,4,0,0.053,-0.214,-0.975,0.016,-0.015,0.012
AIRPOT,1648115240288,1648115240908,4,0,0.056,-0.211,-0.976,0.024,-0.004,-0.005
AIRPOT,1648115240355,1648115240975,4,0,0.063,-0.196,-0.979,0.014,-0.005,0.000
AIRPOT,1648115240368,1648115240988,4,0,0.073,-0.166,-0.983,-0.003,-0.048,0.046
AIRPOT,1648115240407,1648115241027,4,0,0.083,-0.125,-0.989,-0.001,-0.077,0.047
AIRPOT,1648115240451,1648115241071,4,0,0.093,-0.070,-0.993,0.001,-0.016,0.024
AIRPOT,1648115240484,1648115241104,4,0,0.100,-0.023,-0.995,-0.043,-0.180,0.121
AIRPOT,1648115240526,1648115241146,4,0,0.089,-0.040,-0.995,0.038,0.088,-0.091
AIRPOT,1648115240593,1648115241213,4,0,0.081,-0.085,-0.993,0.039,0.099,-0.080
AIRPOT,1648115240610,1648115241230,4,0,0.079,-0.112,-0.991,-0.011,0.080,-0.012
AIRPOT,1648115240650,1648115241270,4,0,0.081,-0.099,-0.992,-0.018,-0.062,0.058
AIRPOT,1648115240689,1648115241309,4,0,0.087,-0.061,-0.994,-0.029,-0.175,0.138
AIRPOT,1648115240755,1648115241375,4,0,0.077,-0.063,-0.995,-0.012,-0.089,-0.077
AIRPOT,1648115240770,1648115241390,4,0,0.063,-0.117,-0.991,0.058,0.204,-0.197
AIRPOT,1648115240805,1648115241425,4,0,0.066,-0.155,-0.986,0.015,0.125,-0.012
AIRPOT,1648115240849,1648115241469,4,0,0.069,-0.153,-0.986,-0.004,-0.026,0.099
AIRPOT,1648115240885,1648115241505,4,0,0.072,-0.121,-0.990,-0.005,-0.104,0.148
AIRPOT,1648115240928,1648115241548,4,0,0.062,-0.120,-0.991,0.001,-0.016,-0.090
AIRPOT,1648115240969,1648115241589,4,0,0.053,-0.165,-0.985,0.063,0.197,-0.183
AIRPOT,1648115241027,1648115241647,4,0,0.061,-0.198,-0.978,-0.004,0.038,-0.011
AIRPOT,1648115241046,1648115241666,4,0,0.068,-0.198,-0.978,-0.033,-0.086,0.092
AIRPOT,1648115241094,1648115241714,4,0,0.073,-0.169,-0.983,-0.021,-0.148,0.128
AIRPOT,1648115241125,1648115241745,4,0,0.069,-0.149,-0.986,-0.015,-0.066,0.001
AIRPOT,1648115241165,1648115241785,4,0,0.064,-0.159,-0.985,0.034,0.123,-0.107
AIRPOT,1648115241209,1648115241829,4,0,0.065,-0.174,-0.982,0.010,0.056,-0.036
