DeviceName,PTPTime,UnixTime,protocool,CurrentDeviceTime,DistanceMM,DistanceCM,Weight,Count,DistanceADC,WeightADCDeviceName(Current)
DEVICE,1655357016417,1655357016420,4,1655357016420,42,4,5,0,0,0
DEVICE,1655357016449,1655357016452,4,1655357016452,42,4,5,0,0,0
DEVICE,1655357016481,1655357016484,4,1655357016484,45,4,5,0,0,0
DEVICE,1655357016513,1655357016516,4,1655357016516,42,4,5,0,0,0
DEVICE,1655357016545,1655357016548,4,1655357016548,42,4,5,0,0,0
DEVICE,1655357016576,1655357016579,4,1655357016579,42,4,5,0,0,0
DEVICE,1655357016609,1655357016612,4,1655357016612,42,4,5,0,0,0
DEVICE,1655357016641,1655357016644,4,1655357016644,44,4,5,0,0,0
DEVICE,1655357016672,1655357016675,4,1655357016675,42,4,5,0,0,0
DEVICE,1655357016705,1655357016708,4,1655357016708,41,4,5,0,0,0
DEVICE,1655357016736,1655357016739,4,1655357016739,42,4,5,0,0,0
DEVICE,1655357016769,1655357016772,4,1655357016772,41,4,5,0,0,0
DEVICE,1655357016801,1655357016804,4,1655357016804,45,4,5,0,0,0
DEVICE,1655357016833,1655357016836,4,1655357016836,41,4,5,0,0,0
DEVICE,1655357016864,1655357016867,4,1655357016867,43,4,5,0,0,0
DEVICE,1655357016897,1655357016900,4,1655357016900,43,4,5,0,0,0
DEVICE,1655357016929,1655357016932,4,1655357016932,41,4,5,0,0,0
DEVICE,1655357016961,1655357016964,4,1655357016964,40,4,5,0,0,0
DEVICE,1655357016993,1655357016996,4,1655357016996,44,4,5,0,0,0
DEVICE,1655357017025,1655357017028,4,1655357017028,44,4,5,0,0,0
DEVICE,1655357017057,1655357017060,4,1655357017060,43,4,5,0,0,0
DEVICE,1655357017073,1655357017076,4,1655357017076,43,4,5,0,0,0
DEVICE,1655357017104,1655357017107,4,1655357017107,43,4,5,0,0,0
DEVICE,1655357017136,1655357017139,4,1655357017139,40,4,5,0,0,0
DEVICE,1655357017168,1655357017171,4,1655357017171,42,4,5,0,0,0
DEVICE,1655357017201,1655357017204,4,1655357017204,44,4,5,0,0,0
DEVICE,1655357017233,1655357017236,4,1655357017236,43,4,5,0,0,0
DEVICE,1655357017265,1655357017268,4,1655357017268,43,4,5,0,0,0
DEVICE,1655357017296,1655357017299,4,1655357017299,42,4,5,0,0,0
DEVICE,1655357017329,1655357017332,4,1655357017332,43,4,5,0,0,0
DEVICE,1655357017360,1655357017363,4,1655357017363,42,4,5,0,0,0
DEVICE,1655357017393,1655357017396,4,1655357017396,43,4,5,0,0,0
DEVICE,1655357017425,1655357017428,4,1655357017428,44,4,5,0,0,0
DEVICE,1655357017456,1655357017459,4,1655357017459,45,4,5,0,0,0
DEVICE,1655357017489,1655357017492,4,1655357017492,42,4,5,0,0,0
DEVICE,1655357017520,1655357017523,4,1655357017523,42,4,5,0,0,0
DEVICE,1655357017553,1655357017556,4,1655357017556,43,4,5,0,0,0
DEVICE,1655357017585,1655357017588,4,1655357017588,43,4,5,0,0,0
DEVICE,1655357017617,1655357017620,4,1655357017620,41,4,5,0,0,0
DEVICE,1655357017648,1655357017651,4,1655357017651,42,4,5,0,0,0
DEVICE,1655357017680,1655357017683,4,1655357017683,42,4,5,0,0,0
DEVICE,1655357017712,1655357017715,4,1655357017715,42,4,5,0,0,0
DEVICE,1655357017745,1655357017748,4,1655357017748,41,4,5,0,0,0
DEVICE,1655357017776,1655357017779,4,1655357017779,41,4,5,0,0,0
DEVICE,1655357017808,1655357017811,4,1655357017811,44,4,5,0,0,0
DEVICE,1655357017840,1655357017843,4,1655357017843,40,4,5,0,0,0
DEVICE,1655357017872,1655357017875,4,1655357017875,41,4,5,0,0,0
DEVICE,1655357017904,1655357017907,4,1655357017907,42,4,5,0,0,0
DEVICE,1655357017936,1655357017939,4,1655357017939,42,4,5,0,0,0
DEVICE,1655357017968,1655357017971,4,1655357017971,41,4,5,0,0,0
DEVICE,1655357018000,1655357018003,4,1655357018003,41,4,5,0,0,0
DEVICE,1655357018032,1655357018035,4,1655357018035,42,4,5,0,0,0
DEVICE,1655357018064,1655357018067,4,1655357018067,42,4,5,0,0,0
DEVICE,1655357018096,1655357018099,4,1655357018099,42,4,5,0,0,0
DEVICE,1655357018128,1655357018131,4,1655357018131,42,4,5,0,0,0
DEVICE,1655357018160,1655357018163,4,1655357018163,42,4,5,0,0,0
DEVICE,1655357018192,1655357018195,4,1655357018195,44,4,5,0,0,0
DEVICE,1655357018224,1655357018227,4,1655357018227,44,4,5,0,0,0
DEVICE,1655357018256,1655357018259,4,1655357018259,42,4,5,0,0,0
DEVICE,1655357018288,1655357018291,4,1655357018291,42,4,5,0,0,0
DEVICE,1655357018320,1655357018323,4,1655357018323,42,4,5,0,0,0
DEVICE,1655357018352,1655357018355,4,1655357018355,41,4,5,0,0,0
DEVICE,1655357018384,1655357018387,4,1655357018387,42,4,5,0,0,0
DEVICE,1655357018417,1655357018420,4,1655357018420,42,4,5,0,0,0
DEVICE,1655357018448,1655357018451,4,1655357018451,42,4,5,0,0,0
DEVICE,1655357018480,1655357018483,4,1655357018483,40,4,5,0,0,0
DEVICE,1655357018512,1655357018515,4,1655357018515,43,4,5,0,0,0
DEVICE,1655357018544,1655357018547,4,1655357018547,42,4,5,0,0,0
DEVICE,1655357018576,1655357018579,4,1655357018579,40,4,5,0,0,0
DEVICE,1655357018608,1655357018611,4,1655357018611,41,4,5,0,0,0
DEVICE,1655357018640,1655357018643,4,1655357018643,43,4,5,0,0,0
DEVICE,1655357018671,1655357018674,4,1655357018674,43,4,5,0,0,0
DEVICE,1655357018703,1655357018706,4,1655357018706,42,4,5,0,0,0
DEVICE,1655357018735,1655357018738,4,1655357018738,43,4,5,0,0,0
DEVICE,1655357018767,1655357018770,4,1655357018770,45,4,5,0,0,0
DEVICE,1655357018783,1655357018786,4,1655357018786,42,4,5,0,0,0
DEVICE,1655357018816,1655357018819,4,1655357018819,43,4,5,0,0,0
DEVICE,1655357018848,1655357018851,4,1655357018851,43,4,5,0,0,0
DEVICE,1655357018879,1655357018882,4,1655357018882,45,4,5,0,0,0
DEVICE,1655357018912,1655357018915,4,1655357018915,43,4,5,0,0,0
DEVICE,1655357018944,1655357018947,4,1655357018947,43,4,5,0,0,0
DEVICE,1655357018975,1655357018978,4,1655357018978,43,4,5,0,0,0
DEVICE,1655357019008,1655357019011,4,1655357019011,43,4,5,0,0,0
DEVICE,1655357019040,1655357019043,4,1655357019043,43,4,5,0,0,0
DEVICE,1655357019072,1655357019075,4,1655357019075,43,4,5,0,0,0
DEVICE,1655357019104,1655357019107,4,1655357019107,43,4,5,0,0,0
DEVICE,1655357019136,1655357019139,4,1655357019139,41,4,5,0,0,0
DEVICE,1655357019168,1655357019171,4,1655357019171,44,4,5,0,0,0
DEVICE,1655357019199,1655357019202,4,1655357019202,46,4,5,0,0,0
DEVICE,1655357019232,1655357019235,4,1655357019235,43,4,5,0,0,0
DEVICE,1655357019264,1655357019267,4,1655357019267,43,4,5,0,0,0
DEVICE,1655357019296,1655357019299,4,1655357019299,42,4,5,0,0,0
DEVICE,1655357019328,1655357019331,4,1655357019331,42,4,5,0,0,0
DEVICE,1655357019360,1655357019363,4,1655357019363,42,4,5,0,0,0
DEVICE,1655357019392,1655357019395,4,1655357019395,42,4,5,0,0,0
DEVICE,1655357019424,1655357019427,4,1655357019427,45,4,5,0,0,0
DEVICE,1655357019456,1655357019459,4,1655357019459,44,4,5,0,0,0
DEVICE,1655357019488,1655357019491,4,1655357019491,43,4,5,0,0,0
DEVICE,1655357019519,1655357019522,4,1655357019522,43,4,5,0,0,0
DEVICE,1655357019551,1655357019554,4,1655357019554,42,4,5,0,0,0
DEVICE,1655357019584,1655357019587,4,1655357019587,43,4,5,0,0,0
DEVICE,1655357019616,1655357019619,4,1655357019619,43,4,5,0,0,0
DEVICE,1655357019647,1655357019650,4,1655357019650,42,4,5,0,0,0
DEVICE,1655357019679,1655357019682,4,1655357019682,43,4,5,0,0,0
DEVICE,1655357019712,1655357019715,4,1655357019715,45,4,5,0,0,0
DEVICE,1655357019744,1655357019747,4,1655357019747,44,4,5,0,0,0
DEVICE,1655357019776,1655357019779,4,1655357019779,40,4,5,0,0,0
DEVICE,1655357019807,1655357019810,4,1655357019810,42,4,5,0,0,0
DEVICE,1655357019840,1655357019843,4,1655357019843,41,4,5,0,0,0
DEVICE,1655357019872,1655357019875,4,1655357019875,44,4,5,0,0,0
DEVICE,1655357019904,1655357019907,4,1655357019907,42,4,5,0,0,0
DEVICE,1655357019935,1655357019938,4,1655357019938,42,4,5,0,0,0
DEVICE,1655357019967,1655357019970,4,1655357019970,43,4,5,0,0,0
DEVICE,1655357019999,1655357020002,4,1655357020002,43,4,5,0,0,0
DEVICE,1655357020031,1655357020034,4,1655357020034,43,4,5,0,0,0
DEVICE,1655357020064,1655357020067,4,1655357020067,42,4,5,0,0,0
DEVICE,1655357020095,1655357020098,4,1655357020098,43,4,5,0,0,0
DEVICE,1655357020128,1655357020131,4,1655357020131,42,4,5,0,0,0
DEVICE,1655357020159,1655357020162,4,1655357020162,42,4,5,0,0,0
DEVICE,1655357020191,1655357020194,4,1655357020194,42,4,5,0,0,0
DEVICE,1655357020223,1655357020226,4,1655357020226,42,4,5,0,0,0
DEVICE,1655357020255,1655357020258,4,1655357020258,43,4,5,0,0,0
DEVICE,1655357020287,1655357020290,4,1655357020290,44,4,5,0,0,0
DEVICE,1655357020320,1655357020323,4,1655357020323,41,4,5,0,0,0
DEVICE,1655357020351,1655357020354,4,1655357020354,41,4,5,0,0,0
DEVICE,1655357020383,1655357020386,4,1655357020386,42,4,5,0,0,0
DEVICE,1655357020415,1655357020418,4,1655357020418,44,4,5,0,0,0
DEVICE,1655357020447,1655357020450,4,1655357020450,41,4,5,0,0,0
DEVICE,1655357020479,1655357020482,4,1655357020482,43,4,5,0,0,0
DEVICE,1655357020511,1655357020514,4,1655357020514,42,4,5,0,0,0
DEVICE,1655357020527,1655357020530,4,1655357020530,44,4,5,0,0,0
DEVICE,1655357020559,1655357020562,4,1655357020562,41,4,5,0,0,0
DEVICE,1655357020591,1655357020594,4,1655357020594,42,4,5,0,0,0
DEVICE,1655357020623,1655357020626,4,1655357020626,43,4,5,0,0,0
DEVICE,1655357020655,1655357020658,4,1655357020658,40,4,5,0,0,0
DEVICE,1655357020687,1655357020690,4,1655357020690,44,4,5,0,0,0
