Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,HeartRate
WATCH,1648114399701,1648114400289,4,1648114400120,0.044,-0.020,-0.408,0.004,0.044,0.070,107
WATCH,1648114399701,1648114400289,4,1648114400130,0.052,-0.017,-0.414,0.008,0.037,0.062,107
WATCH,1648114399701,1648114400289,4,1648114400140,0.095,-0.016,-0.405,0.008,0.012,0.052,107
WATCH,1648114399701,1648114400289,4,1648114400150,0.131,-0.028,-0.389,0.018,-0.009,0.030,107
WATCH,1648114399701,1648114400289,4,1648114400160,0.164,-0.035,-0.384,0.019,0.013,0.006,107
WATCH,1648114399701,1648114400289,4,1648114400170,0.148,-0.040,-0.385,0.012,0.001,0.008,107
WATCH,1648114399701,1648114400289,4,1648114400180,0.124,-0.039,-0.390,0.013,-0.002,0.020,107
WATCH,1648114399701,1648114400289,4,1648114400190,0.118,-0.042,-0.385,0.023,-0.013,0.026,107
WATCH,1648114399701,1648114400289,4,1648114400200,0.124,-0.042,-0.376,0.030,-0.020,0.033,107
WATCH,1648114399788,1648114400376,4,1648114400210,0.150,-0.033,-0.374,0.021,-0.007,0.039,107
WATCH,1648114399788,1648114400376,4,1648114400220,0.174,-0.028,-0.385,0.014,0.017,0.037,107
WATCH,1648114399788,1648114400376,4,1648114400230,0.210,-0.018,-0.382,0.009,0.030,0.046,107
WATCH,1648114399788,1648114400376,4,1648114400240,0.263,-0.015,-0.368,0.010,0.028,0.048,107
WATCH,1648114399788,1648114400376,4,1648114400249,0.326,-0.018,-0.352,0.009,0.023,0.036,107
WATCH,1648114399789,1648114400377,4,1648114400259,0.385,-0.029,-0.349,0.008,0.018,0.012,107
WATCH,1648114399789,1648114400377,4,1648114400269,0.423,-0.051,-0.351,0.010,0.009,-0.012,107
WATCH,1648114399789,1648114400377,4,1648114400280,0.405,-0.074,-0.360,0.016,0.005,-0.015,107
WATCH,1648114399789,1648114400377,4,1648114400289,0.398,-0.102,-0.356,0.020,-0.007,-0.012,107
WATCH,1648114399789,1648114400377,4,1648114400299,0.390,-0.120,-0.349,0.027,-0.006,-0.008,107
WATCH,1648114399852,1648114400440,4,1648114400309,0.358,-0.140,-0.346,0.022,-0.003,0.011,107
WATCH,1648114399853,1648114400441,4,1648114400319,0.329,-0.160,-0.345,0.017,-0.009,0.007,107
WATCH,1648114399853,1648114400441,4,1648114400329,0.286,-0.176,-0.346,0.017,-0.003,0.010,107
WATCH,1648114399853,1648114400441,4,1648114400339,0.270,-0.186,-0.338,0.023,-0.007,0.020,107
WATCH,1648114399853,1648114400441,4,1648114400349,0.270,-0.199,-0.316,0.036,-0.011,0.014,107
WATCH,1648114399908,1648114400496,4,1648114400359,0.285,-0.221,-0.297,0.046,-0.005,0.006,107
WATCH,1648114399908,1648114400496,4,1648114400369,0.279,-0.244,-0.289,0.045,-0.003,-0.000,107
WATCH,1648114399908,1648114400496,4,1648114400379,0.240,-0.272,-0.293,0.041,-0.018,-0.004,107
WATCH,1648114399908,1648114400496,4,1648114400389,0.177,-0.292,-0.298,0.041,-0.019,0.012,107
WATCH,1648114399908,1648114400496,4,1648114400398,0.176,-0.317,-0.275,0.045,-0.031,0.013,107
WATCH,1648114399909,1648114400497,4,1648114400408,0.174,-0.342,-0.263,0.051,-0.022,0.002,107
WATCH,1648114399909,1648114400497,4,1648114400418,0.208,-0.368,-0.250,0.051,-0.010,-0.001,107
WATCH,1648114399909,1648114400497,4,1648114400428,0.256,-0.387,-0.241,0.059,0.000,0.002,107
WATCH,1648114399909,1648114400497,4,1648114400438,0.359,-0.405,-0.218,0.067,0.006,-0.000,107
WATCH,1648114399909,1648114400497,4,1648114400448,0.419,-0.419,-0.221,0.070,0.026,-0.002,107
WATCH,1648114399972,1648114400560,4,1648114400458,0.471,-0.444,-0.241,0.064,0.052,-0.005,107
