DeviceName,PTPTime,UnixTime,protocool,CurrentDeviceTime,DistanceMM,DistanceCM,Weight,Count,DistanceADC,WeightADCDeviceName(Current)
DEVICE,1655363278657,1655363278682,4,1655363278682,45,4,5,0,0,0
DEVICE,1655363278689,1655363278714,4,1655363278714,44,4,5,0,0,0
DEVICE,1655363278721,1655363278746,4,1655363278746,43,4,5,0,0,0
DEVICE,1655363278753,1655363278778,4,1655363278778,42,4,5,0,0,0
DEVICE,1655363278786,1655363278811,4,1655363278811,43,4,5,0,0,0
DEVICE,1655363278818,1655363278843,4,1655363278843,43,4,5,0,0,0
DEVICE,1655363278850,1655363278875,4,1655363278875,46,4,5,0,0,0
DEVICE,1655363278882,1655363278907,4,1655363278907,44,4,5,0,0,0
DEVICE,1655363278914,1655363278939,4,1655363278939,43,4,5,0,0,0
DEVICE,1655363278945,1655363278970,4,1655363278970,42,4,5,0,0,0
DEVICE,1655363278961,1655363278986,4,1655363278986,41,4,5,0,0,0
DEVICE,1655363278993,1655363279018,4,1655363279018,42,4,5,0,0,0
DEVICE,1655363279025,1655363279050,4,1655363279050,43,4,5,0,0,0
DEVICE,1655363279057,1655363279082,4,1655363279082,41,4,5,0,0,0
DEVICE,1655363279089,1655363279114,4,1655363279114,43,4,5,0,0,0
DEVICE,1655363279121,1655363279146,4,1655363279146,45,4,5,0,0,0
DEVICE,1655363279153,1655363279178,4,1655363279178,46,4,5,0,0,0
DEVICE,1655363279185,1655363279210,4,1655363279210,42,4,5,0,0,0
DEVICE,1655363279217,1655363279242,4,1655363279242,44,4,5,0,0,0
DEVICE,1655363279249,1655363279274,4,1655363279274,44,4,5,0,0,0
DEVICE,1655363279281,1655363279306,4,1655363279306,43,4,5,0,0,0
DEVICE,1655363279313,1655363279338,4,1655363279338,42,4,5,0,0,0
DEVICE,1655363279345,1655363279370,4,1655363279370,44,4,5,0,0,0
DEVICE,1655363279377,1655363279402,4,1655363279402,43,4,5,0,0,0
DEVICE,1655363279409,1655363279434,4,1655363279434,45,4,5,0,0,0
DEVICE,1655363279441,1655363279466,4,1655363279466,42,4,5,0,0,0
DEVICE,1655363279473,1655363279498,4,1655363279498,45,4,5,0,0,0
DEVICE,1655363279505,1655363279530,4,1655363279530,42,4,5,0,0,0
DEVICE,1655363279538,1655363279563,4,1655363279563,42,4,5,0,0,0
DEVICE,1655363279569,1655363279594,4,1655363279594,44,4,5,0,0,0
DEVICE,1655363279601,1655363279626,4,1655363279626,42,4,5,0,0,0
DEVICE,1655363279633,1655363279658,4,1655363279658,41,4,5,0,0,0
DEVICE,1655363279665,1655363279690,4,1655363279690,44,4,5,0,0,0
DEVICE,1655363279697,1655363279722,4,1655363279722,43,4,5,0,0,0
DEVICE,1655363279729,1655363279754,4,1655363279754,41,4,5,0,0,0
DEVICE,1655363279761,1655363279786,4,1655363279786,43,4,5,0,0,0
DEVICE,1655363279793,1655363279818,4,1655363279818,44,4,5,0,0,0
DEVICE,1655363279825,1655363279850,4,1655363279850,42,4,5,0,0,0
DEVICE,1655363279857,1655363279882,4,1655363279882,43,4,5,0,0,0
DEVICE,1655363279889,1655363279914,4,1655363279914,40,4,5,0,0,0
DEVICE,1655363279921,1655363279946,4,1655363279946,44,4,5,0,0,0
DEVICE,1655363279953,1655363279978,4,1655363279978,44,4,5,0,0,0
DEVICE,1655363279985,1655363280010,4,1655363280010,41,4,5,0,0,0
DEVICE,1655363280017,1655363280042,4,1655363280042,46,4,5,0,0,0
DEVICE,1655363280049,1655363280074,4,1655363280074,44,4,5,0,0,0
DEVICE,1655363280081,1655363280106,4,1655363280106,43,4,5,0,0,0
DEVICE,1655363280113,1655363280138,4,1655363280138,42,4,5,0,0,0
DEVICE,1655363280144,1655363280169,4,1655363280169,44,4,5,0,0,0
DEVICE,1655363280177,1655363280202,4,1655363280202,45,4,5,0,0,0
DEVICE,1655363280209,1655363280234,4,1655363280234,44,4,5,0,0,0
DEVICE,1655363280241,1655363280266,4,1655363280266,42,4,5,0,0,0
DEVICE,1655363280273,1655363280298,4,1655363280298,43,4,5,0,0,0
DEVICE,1655363280305,1655363280330,4,1655363280330,42,4,5,0,0,0
DEVICE,1655363280337,1655363280362,4,1655363280362,44,4,5,0,0,0
DEVICE,1655363280369,1655363280394,4,1655363280394,41,4,5,0,0,0
DEVICE,1655363280401,1655363280426,4,1655363280426,42,4,5,0,0,0
