Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ
AIRPOT,1648109419285,1648109419742,4,0,-0.068,0.217,-0.974,-0.018,-0.012,0.015
AIRPOT,1648109419334,1648109419791,4,0,-0.068,0.218,-0.974,-0.027,0.056,0.018
AIRPOT,1648109419366,1648109419823,4,0,-0.071,0.219,-0.973,0.012,0.075,-0.026
AIRPOT,1648109419405,1648109419862,4,0,-0.067,0.220,-0.973,0.006,-0.001,-0.009
AIRPOT,1648109419445,1648109419902,4,0,-0.064,0.224,-0.972,-0.034,-0.028,0.038
AIRPOT,1648109419485,1648109419942,4,0,-0.064,0.221,-0.973,-0.029,0.062,0.015
AIRPOT,1648109419525,1648109419982,4,0,-0.064,0.215,-0.974,-0.057,0.245,0.001
AIRPOT,1648109419565,1648109420022,4,0,-0.050,0.206,-0.977,-0.077,0.243,-0.016
AIRPOT,1648109419605,1648109420062,4,0,-0.020,0.194,-0.981,-0.078,0.012,-0.013
AIRPOT,1648109419649,1648109420106,4,0,0.014,0.183,-0.983,-0.102,-0.161,0.029
AIRPOT,1648109419684,1648109420141,4,0,0.037,0.173,-0.984,-0.071,-0.220,0.058
AIRPOT,1648109419722,1648109420179,4,0,0.045,0.165,-0.985,-0.026,-0.189,0.024
AIRPOT,1648109419765,1648109420222,4,0,0.044,0.163,-0.986,-0.003,-0.153,-0.005
AIRPOT,1648109419805,1648109420262,4,0,0.037,0.162,-0.986,-0.048,-0.034,0.032
AIRPOT,1648109419845,1648109420302,4,0,0.027,0.159,-0.987,0.008,-0.012,-0.056
AIRPOT,1648109419886,1648109420343,4,0,0.022,0.156,-0.988,-0.012,-0.024,-0.022
AIRPOT,1648109419925,1648109420382,4,0,0.018,0.154,-0.988,-0.024,-0.050,-0.002
AIRPOT,1648109419965,1648109420422,4,0,0.012,0.153,-0.988,-0.032,-0.056,0.009
AIRPOT,1648109420005,1648109420462,4,0,0.002,0.154,-0.988,0.006,-0.151,-0.020
AIRPOT,1648109420045,1648109420502,4,0,-0.010,0.155,-0.988,-0.003,-0.279,-0.007
AIRPOT,1648109420085,1648109420542,4,0,-0.029,0.150,-0.988,-0.106,-0.272,0.060
AIRPOT,1648109420125,1648109420582,4,0,-0.059,0.134,-0.989,-0.200,-0.056,0.056
AIRPOT,1648109420166,1648109420623,4,0,-0.095,0.115,-0.989,-0.135,0.110,0.003
AIRPOT,1648109420207,1648109420664,4,0,-0.123,0.096,-0.988,-0.085,0.188,-0.022
AIRPOT,1648109420244,1648109420701,4,0,-0.143,0.077,-0.987,-0.045,0.197,-0.036
AIRPOT,1648109420285,1648109420742,4,0,-0.155,0.062,-0.986,-0.015,0.131,-0.047
AIRPOT,1648109420325,1648109420782,4,0,-0.158,0.052,-0.986,-0.019,0.093,-0.015
