DeviceName,PTPTime,UnixTime,protocool,CurrentDeviceTime,DistanceMM,DistanceCM,Weight,Count,DistanceADC,WeightADCDeviceName(Current)
DEVICE,1655435525326,1655435525329,4,1655435525329,41,4,0,0,0,0
DEVICE,1655435525357,1655435525360,4,1655435525360,44,4,5,0,0,0
DEVICE,1655435525390,1655435525393,4,1655435525393,40,4,5,0,0,0
DEVICE,1655435525422,1655435525425,4,1655435525425,44,4,5,0,0,0
DEVICE,1655435525453,1655435525456,4,1655435525456,43,4,5,0,0,0
DEVICE,1655435525486,1655435525489,4,1655435525489,44,4,5,0,0,0
DEVICE,1655435525517,1655435525520,4,1655435525520,44,4,5,0,0,0
DEVICE,1655435525550,1655435525553,4,1655435525553,44,4,5,0,0,0
DEVICE,1655435525582,1655435525585,4,1655435525585,42,4,5,0,0,0
DEVICE,1655435525614,1655435525617,4,1655435525617,44,4,5,0,0,0
DEVICE,1655435525646,1655435525649,4,1655435525649,43,4,5,0,0,0
DEVICE,1655435525678,1655435525681,4,1655435525681,44,4,5,0,0,0
DEVICE,1655435525709,1655435525712,4,1655435525712,43,4,5,0,0,0
DEVICE,1655435525741,1655435525744,4,1655435525744,42,4,5,0,0,0
DEVICE,1655435525774,1655435525777,4,1655435525777,42,4,5,0,0,0
DEVICE,1655435525806,1655435525809,4,1655435525809,44,4,5,0,0,0
DEVICE,1655435525838,1655435525841,4,1655435525841,43,4,5,0,0,0
DEVICE,1655435525869,1655435525872,4,1655435525872,43,4,5,0,0,0
DEVICE,1655435525901,1655435525904,4,1655435525904,44,4,5,0,0,0
DEVICE,1655435525934,1655435525937,4,1655435525937,45,4,5,0,0,0
DEVICE,1655435525965,1655435525968,4,1655435525968,42,4,5,0,0,0
DEVICE,1655435525997,1655435526000,4,1655435526000,41,4,5,0,0,0
DEVICE,1655435526029,1655435526032,4,1655435526032,42,4,5,0,0,0
DEVICE,1655435526062,1655435526065,4,1655435526065,44,4,5,0,0,0
DEVICE,1655435526093,1655435526096,4,1655435526096,44,4,5,0,0,0
DEVICE,1655435526125,1655435526128,4,1655435526128,41,4,5,0,0,0
DEVICE,1655435526157,1655435526160,4,1655435526160,44,4,5,0,0,0
DEVICE,1655435526190,1655435526193,4,1655435526193,45,4,5,0,0,0
