Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ
AIRPOT,1648534666734,1648534666838,4,0,0.207,-0.057,-0.977,0.009,0.076,-0.004
AIRPOT,1648534666776,1648534666880,4,0,0.210,-0.049,-0.976,0.015,0.058,-0.010
AIRPOT,1648534666816,1648534666920,4,0,0.215,-0.039,-0.976,0.014,0.036,0.000
AIRPOT,1648534666855,1648534666959,4,0,0.220,-0.030,-0.975,0.011,0.027,0.009
AIRPOT,1648534666898,1648534667002,4,0,0.224,-0.025,-0.974,0.010,0.019,0.007
AIRPOT,1648534666934,1648534667038,4,0,0.227,-0.022,-0.974,0.007,0.007,0.007
AIRPOT,1648534666974,1648534667078,4,0,0.228,-0.019,-0.973,0.003,0.004,0.005
AIRPOT,1648534667018,1648534667122,4,0,0.229,-0.018,-0.973,0.009,0.008,-0.005
AIRPOT,1648534667057,1648534667161,4,0,0.231,-0.017,-0.973,0.001,0.005,0.002
AIRPOT,1648534667096,1648534667200,4,0,0.231,-0.017,-0.973,0.002,-0.012,0.001
AIRPOT,1648534667138,1648534667242,4,0,0.232,-0.017,-0.973,0.004,-0.014,0.002
AIRPOT,1648534667178,1648534667282,4,0,0.232,-0.019,-0.973,0.001,-0.006,0.005
AIRPOT,1648534667215,1648534667319,4,0,0.231,-0.020,-0.973,-0.003,-0.005,0.007
AIRPOT,1648534667257,1648534667361,4,0,0.230,-0.021,-0.973,-0.004,-0.005,0.006
AIRPOT,1648534667296,1648534667400,4,0,0.229,-0.022,-0.973,-0.004,-0.009,-0.003
AIRPOT,1648534667334,1648534667438,4,0,0.228,-0.022,-0.973,-0.010,-0.007,-0.002
AIRPOT,1648534667380,1648534667484,4,0,0.227,-0.023,-0.974,-0.009,-0.008,-0.003
AIRPOT,1648534667415,1648534667519,4,0,0.227,-0.024,-0.974,-0.008,-0.004,-0.003
AIRPOT,1648534667456,1648534667560,4,0,0.227,-0.025,-0.974,-0.007,-0.007,-0.004
AIRPOT,1648534667497,1648534667601,4,0,0.227,-0.026,-0.973,-0.014,-0.011,0.003
AIRPOT,1648534667536,1648534667640,4,0,0.228,-0.027,-0.973,-0.007,-0.011,0.002
AIRPOT,1648534667577,1648534667681,4,0,0.228,-0.027,-0.973,-0.012,0.002,0.005
AIRPOT,1648534667637,1648534667741,4,0,0.227,-0.027,-0.973,-0.006,0.003,0.001
AIRPOT,1648534667657,1648534667761,4,0,0.226,-0.027,-0.974,-0.006,0.001,0.000
AIRPOT,1648534667696,1648534667800,4,0,0.225,-0.027,-0.974,-0.007,-0.002,-0.002
AIRPOT,1648534667737,1648534667841,4,0,0.225,-0.028,-0.974,-0.007,-0.003,-0.006
AIRPOT,1648534667776,1648534667880,4,0,0.225,-0.029,-0.974,-0.008,0.045,-0.009
AIRPOT,1648534667815,1648534667919,4,0,0.226,-0.030,-0.974,0.011,0.060,-0.022
AIRPOT,1648534667858,1648534667962,4,0,0.232,-0.032,-0.972,0.003,0.043,-0.002
AIRPOT,1648534667895,1648534667999,4,0,0.239,-0.031,-0.970,0.003,0.013,-0.004
AIRPOT,1648534667934,1648534668038,4,0,0.248,-0.033,-0.968,-0.003,-0.027,0.007
AIRPOT,1648534667977,1648534668081,4,0,0.254,-0.036,-0.966,-0.011,-0.051,0.024
AIRPOT,1648534668015,1648534668119,4,0,0.256,-0.040,-0.966,-0.006,-0.050,0.023
AIRPOT,1648534668054,1648534668158,4,0,0.255,-0.044,-0.966,-0.000,-0.041,0.008
