Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,HeartRate
WATCH,1648115538514,1648115539067,4,1648115538941,-0.264,0.771,-0.011,0.002,-0.039,-0.032,77
WATCH,1648115538514,1648115539067,4,1648115538951,-0.184,0.739,-0.004,0.011,0.004,-0.039,77
WATCH,1648115538514,1648115539067,4,1648115538961,-0.118,0.710,-0.015,0.019,0.048,-0.041,77
WATCH,1648115538514,1648115539067,4,1648115538971,-0.058,0.687,-0.039,0.022,0.074,-0.053,77
WATCH,1648115538609,1648115539162,4,1648115538981,-0.004,0.674,-0.068,0.018,0.081,-0.077,77
WATCH,1648115538609,1648115539162,4,1648115538991,0.022,0.650,-0.082,0.019,0.081,-0.096,77
WATCH,1648115538609,1648115539162,4,1648115539001,0.038,0.643,-0.118,0.010,0.072,-0.098,77
WATCH,1648115538609,1648115539162,4,1648115539011,0.060,0.635,-0.141,0.006,0.060,-0.104,77
WATCH,1648115538609,1648115539162,4,1648115539021,0.026,0.634,-0.141,0.003,0.041,-0.108,77
WATCH,1648115538610,1648115539163,4,1648115539031,-0.028,0.638,-0.153,-0.009,0.013,-0.095,77
WATCH,1648115538610,1648115539163,4,1648115539041,-0.068,0.634,-0.156,-0.019,0.001,-0.066,77
WATCH,1648115538610,1648115539163,4,1648115539051,-0.074,0.636,-0.163,-0.017,0.003,-0.036,77
WATCH,1648115538610,1648115539163,4,1648115539061,-0.063,0.611,-0.170,-0.016,0.005,-0.015,77
WATCH,1648115538610,1648115539163,4,1648115539071,-0.044,0.599,-0.162,-0.012,0.004,-0.010,77
WATCH,1648115538666,1648115539219,4,1648115539081,-0.004,0.594,-0.168,-0.006,0.002,-0.013,77
WATCH,1648115538667,1648115539220,4,1648115539091,0.040,0.566,-0.153,-0.001,-0.001,-0.021,77
WATCH,1648115538667,1648115539220,4,1648115539101,0.068,0.533,-0.148,0.002,-0.009,-0.026,77
WATCH,1648115538667,1648115539220,4,1648115539111,0.099,0.499,-0.135,0.009,-0.012,-0.036,77
