Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ
AIRPOT,1648115212836,1648115213549,4,0,0.200,0.103,-0.974,0.058,0.010,0.015
AIRPOT,1648115212869,1648115213582,4,0,0.212,0.107,-0.971,0.062,0.017,0.010
AIRPOT,1648115212911,1648115213624,4,0,0.226,0.110,-0.968,0.046,0.001,0.041
AIRPOT,1648115212952,1648115213665,4,0,0.238,0.113,-0.965,0.046,-0.002,0.033
AIRPOT,1648115212989,1648115213702,4,0,0.250,0.117,-0.961,0.050,0.004,0.023
AIRPOT,1648115213030,1648115213743,4,0,0.261,0.122,-0.958,0.063,0.002,0.013
AIRPOT,1648115213077,1648115213790,4,0,0.272,0.126,-0.954,0.079,0.021,0.012
AIRPOT,1648115213111,1648115213824,4,0,0.284,0.129,-0.950,0.085,0.022,0.039
AIRPOT,1648115213163,1648115213876,4,0,0.294,0.131,-0.947,0.096,0.020,0.030
AIRPOT,1648115213191,1648115213904,4,0,0.303,0.134,-0.943,0.099,0.024,0.036
AIRPOT,1648115213229,1648115213942,4,0,0.313,0.139,-0.940,0.093,0.018,0.035
AIRPOT,1648115213298,1648115214011,4,0,0.321,0.143,-0.936,0.089,0.016,0.032
AIRPOT,1648115213321,1648115214034,4,0,0.328,0.146,-0.933,0.079,0.018,0.036
AIRPOT,1648115213349,1648115214062,4,0,0.333,0.148,-0.931,0.074,0.022,0.031
AIRPOT,1648115213389,1648115214102,4,0,0.337,0.149,-0.930,0.064,0.026,0.030
AIRPOT,1648115213433,1648115214146,4,0,0.339,0.150,-0.929,0.057,0.019,0.018
AIRPOT,1648115213471,1648115214184,4,0,0.341,0.150,-0.928,0.048,0.007,0.010
AIRPOT,1648115213512,1648115214225,4,0,0.343,0.149,-0.927,0.040,0.003,0.009
AIRPOT,1648115213552,1648115214265,4,0,0.344,0.148,-0.927,0.031,0.006,0.019
AIRPOT,1648115213591,1648115214304,4,0,0.345,0.147,-0.927,0.027,-0.001,0.013
AIRPOT,1648115213651,1648115214364,4,0,0.345,0.146,-0.927,0.016,0.009,0.009
AIRPOT,1648115213674,1648115214387,4,0,0.344,0.145,-0.928,0.005,0.007,0.009
AIRPOT,1648115213715,1648115214428,4,0,0.341,0.145,-0.929,-0.005,-0.002,0.003
AIRPOT,1648115213749,1648115214462,4,0,0.338,0.145,-0.930,-0.017,0.001,-0.003
AIRPOT,1648115213793,1648115214506,4,0,0.335,0.145,-0.931,-0.023,-0.006,-0.005
AIRPOT,1648115213832,1648115214545,4,0,0.332,0.145,-0.932,-0.031,-0.004,-0.003
AIRPOT,1648115213881,1648115214594,4,0,0.328,0.145,-0.933,-0.034,-0.002,-0.008
AIRPOT,1648115213914,1648115214627,4,0,0.326,0.145,-0.934,-0.030,-0.008,-0.013
AIRPOT,1648115213956,1648115214669,4,0,0.325,0.145,-0.935,-0.026,-0.005,-0.010
AIRPOT,1648115213991,1648115214704,4,0,0.325,0.145,-0.935,-0.022,-0.001,-0.006
AIRPOT,1648115214032,1648115214745,4,0,0.325,0.144,-0.935,-0.018,-0.001,-0.004
AIRPOT,1648115214068,1648115214781,4,0,0.326,0.145,-0.934,-0.013,0.001,-0.001
AIRPOT,1648115214111,1648115214824,4,0,0.328,0.145,-0.934,-0.011,0.003,0.000
AIRPOT,1648115214151,1648115214864,4,0,0.330,0.145,-0.933,-0.003,0.000,0.000
AIRPOT,1648115214197,1648115214910,4,0,0.332,0.146,-0.932,-0.001,0.004,0.004
AIRPOT,1648115214258,1648115214971,4,0,0.333,0.147,-0.931,0.002,0.004,0.004
AIRPOT,1648115214271,1648115214984,4,0,0.334,0.147,-0.931,0.004,0.007,0.002
AIRPOT,1648115214311,1648115215024,4,0,0.335,0.148,-0.931,0.006,0.006,0.004
AIRPOT,1648115214362,1648115215075,4,0,0.335,0.148,-0.930,0.006,0.007,0.003
AIRPOT,1648115214389,1648115215102,4,0,0.336,0.147,-0.930,0.004,0.009,0.003
AIRPOT,1648115214433,1648115215146,4,0,0.336,0.146,-0.930,0.002,0.006,0.004
AIRPOT,1648115214470,1648115215183,4,0,0.336,0.145,-0.931,0.003,0.003,0.000
AIRPOT,1648115214511,1648115215224,4,0,0.336,0.143,-0.931,0.002,0.001,0.004
AIRPOT,1648115214578,1648115215291,4,0,0.336,0.142,-0.931,0.002,0.001,0.004
AIRPOT,1648115214590,1648115215303,4,0,0.336,0.141,-0.931,0.000,-0.002,0.005
AIRPOT,1648115214631,1648115215344,4,0,0.335,0.139,-0.932,0.001,-0.007,-0.000
AIRPOT,1648115214673,1648115215386,4,0,0.334,0.138,-0.932,0.000,-0.002,0.001
AIRPOT,1648115214712,1648115215425,4,0,0.334,0.136,-0.933,0.001,-0.006,-0.000
AIRPOT,1648115214756,1648115215469,4,0,0.333,0.135,-0.933,-0.001,-0.002,0.005
AIRPOT,1648115214792,1648115215505,4,0,0.332,0.134,-0.934,-0.001,-0.003,0.006
AIRPOT,1648115214833,1648115215546,4,0,0.330,0.134,-0.934,-0.004,-0.002,0.002
AIRPOT,1648115214875,1648115215588,4,0,0.329,0.134,-0.935,-0.004,-0.002,-0.000
AIRPOT,1648115214914,1648115215627,4,0,0.328,0.134,-0.935,-0.004,-0.003,0.002
AIRPOT,1648115214952,1648115215665,4,0,0.327,0.134,-0.936,-0.005,-0.002,0.003
AIRPOT,1648115215022,1648115215735,4,0,0.326,0.134,-0.936,-0.004,-0.003,-0.000
AIRPOT,1648115215034,1648115215747,4,0,0.326,0.134,-0.936,-0.002,-0.002,0.002
AIRPOT,1648115215072,1648115215785,4,0,0.325,0.134,-0.936,-0.000,-0.001,-0.001
AIRPOT,1648115215137,1648115215850,4,0,0.325,0.135,-0.936,-0.000,0.003,0.003
AIRPOT,1648115215152,1648115215865,4,0,0.325,0.135,-0.936,-0.002,-0.001,0.003
AIRPOT,1648115215190,1648115215903,4,0,0.324,0.135,-0.936,-0.002,-0.007,0.003
AIRPOT,1648115215232,1648115215945,4,0,0.323,0.136,-0.937,-0.002,-0.004,0.003
AIRPOT,1648115215271,1648115215984,4,0,0.322,0.137,-0.937,0.006,-0.027,0.011
AIRPOT,1648115215312,1648115216025,4,0,0.317,0.140,-0.938,-0.012,-0.022,0.030
