Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,HeartRate
WATCH,1648534637595,1648534637759,4,1648534637666,-0.179,-1.563,0.054,0.199,-0.064,0.245,113
WATCH,1648534637595,1648534637759,4,1648534637676,-0.106,-1.487,0.150,0.212,-0.058,0.295,113
WATCH,1648534637595,1648534637759,4,1648534637685,-0.059,-1.416,0.251,0.230,-0.018,0.288,113
WATCH,1648534637595,1648534637759,4,1648534637695,-0.013,-1.374,0.336,0.205,0.002,0.293,113
WATCH,1648534637657,1648534637821,4,1648534637706,-0.014,-1.248,0.486,0.175,0.021,0.302,113
WATCH,1648534637657,1648534637821,4,1648534637716,-0.089,-1.072,0.653,0.131,-0.007,0.354,113
WATCH,1648534637657,1648534637821,4,1648534637726,-0.235,-0.856,0.827,0.050,-0.045,0.406,113
WATCH,1648534637657,1648534637821,4,1648534637736,-0.358,-0.588,0.974,-0.013,-0.042,0.424,113
WATCH,1648534637657,1648534637821,4,1648534637746,-0.488,-0.366,1.073,-0.056,-0.018,0.392,113
WATCH,1648534637716,1648534637880,4,1648534637756,-0.555,-0.247,1.129,-0.037,0.050,0.381,113
WATCH,1648534637717,1648534637881,4,1648534637766,-0.557,-0.138,1.169,-0.004,0.134,0.385,113
WATCH,1648534637717,1648534637881,4,1648534637776,-0.442,0.008,1.258,0.015,0.215,0.373,113
WATCH,1648534637717,1648534637881,4,1648534637786,-0.285,0.173,1.313,-0.001,0.268,0.332,113
WATCH,1648534637717,1648534637881,4,1648534637796,-0.143,0.421,1.284,-0.073,0.271,0.332,113
WATCH,1648534637779,1648534637943,4,1648534637806,-0.063,0.665,1.267,-0.155,0.214,0.339,113
WATCH,1648534637779,1648534637943,4,1648534637816,-0.043,0.774,1.322,-0.186,0.153,0.258,113
WATCH,1648534637779,1648534637943,4,1648534637826,0.093,0.784,1.399,-0.208,0.116,0.117,113
