Unixtime,Distancemm,Distancecm,Weight,Count,DistanceADC,WeightADC,
1638756844491,773,77,5,2,0,0
1638756844524,768,76,5,0,0,0
1638756844556,765,76,5,0,0,0
1638756844587,762,76,5,0,0,0
1638756844619,770,77,5,0,0,0
1638756844652,764,76,5,0,0,0
1638756844684,768,76,5,0,0,0
1638756844716,765,76,5,0,0,0
1638756844748,767,76,5,0,0,0
1638756844779,763,76,5,0,0,0
1638756844811,765,76,5,0,0,0
1638756844843,769,76,5,0,0,0
1638756844875,767,76,5,0,0,0
1638756844907,763,76,5,0,0,0
1638756844940,764,76,5,0,0,0
1638756844971,770,77,5,0,0,0
1638756845003,762,76,5,0,0,0
1638756845035,758,75,5,0,0,0
1638756845067,757,75,5,0,0,0
1638756845100,761,76,5,0,0,0
1638756845131,758,75,5,0,0,0
1638756845163,768,76,5,0,0,0
1638756845194,754,75,5,0,0,0
1638756845227,761,76,5,0,0,0
1638756845259,763,76,5,0,0,0
1638756845291,765,76,5,0,0,0
1638756845323,757,75,5,0,0,0
1638756845355,768,76,5,0,0,0
1638756845386,776,77,5,0,0,0
1638756845419,764,76,5,0,0,0
1638756845452,771,77,5,0,0,0
1638756845484,767,76,5,0,0,0
1638756845515,767,76,5,0,0,0
1638756845547,771,77,5,0,0,0
1638756845579,777,77,5,0,0,0
1638756845611,768,76,5,0,0,0
1638756845643,771,77,5,0,0,0
1638756845676,773,77,5,0,0,0
1638756845707,759,75,5,0,0,0
1638756845739,763,76,5,0,0,0
1638756845771,771,77,5,0,0,0
1638756845803,769,76,5,0,0,0
1638756845835,767,76,5,0,0,0
1638756845867,760,76,5,0,0,0
1638756845899,769,76,5,0,0,0
1638756845930,779,77,5,0,0,0
1638756845962,759,75,5,0,0,0
1638756845995,770,77,5,0,0,0
1638756846027,764,76,5,0,0,0
1638756846058,770,77,5,0,0,0
1638756846090,771,77,5,0,0,0
1638756846122,769,76,5,0,0,0
1638756846155,768,76,5,0,0,0
1638756846187,751,75,5,0,0,0
1638756846219,743,74,5,0,0,0
1638756846251,722,72,5,0,0,0
1638756846282,708,70,5,0,0,0
1638756846315,706,70,5,0,0,0
1638756846346,746,74,5,0,0,0
1638756846378,762,76,5,0,0,0
1638756846411,757,75,5,0,0,0
1638756846442,763,76,5,0,0,0
1638756846474,776,77,5,0,0,0
1638756846506,781,78,5,0,0,0
1638756846538,682,68,5,0,0,0
1638756846570,2000,200,0,0,0,0
1638756846602,48,4,0,1,0,0
1638756846634,63,6,5,1,0,0
1638756846650,63,6,5,1,0,0
1638756846682,62,6,5,1,0,0
1638756846714,60,6,5,1,0,0
1638756846746,55,5,5,1,0,0
1638756846778,54,5,5,1,0,0
1638756846810,53,5,5,1,0,0
1638756846842,50,5,5,1,0,0
1638756846874,52,5,5,1,0,0
1638756846906,47,4,5,1,0,0
1638756846938,51,5,5,1,0,0
1638756846971,48,4,5,1,0,0
1638756847002,52,5,5,1,0,0
1638756847034,50,5,5,1,0,0
1638756847066,47,4,5,1,0,0
1638756847098,49,4,5,1,0,0
1638756847130,45,4,5,1,0,0
1638756847162,47,4,5,1,0,0
1638756847194,45,4,5,1,0,0
1638756847226,48,4,5,1,0,0
1638756847258,48,4,5,1,0,0
1638756847290,46,4,5,1,0,0
1638756847322,46,4,5,1,0,0
1638756847354,48,4,5,1,0,0
1638756847386,46,4,5,1,0,0
1638756847418,48,4,5,1,0,0
1638756847450,48,4,5,1,0,0
1638756847481,46,4,5,1,0,0
1638756847514,45,4,5,1,0,0
1638756847546,46,4,5,1,0,0
1638756847578,46,4,5,1,0,0
1638756847610,46,4,5,1,0,0
1638756847642,47,4,5,1,0,0
1638756847674,45,4,5,1,0,0
1638756847706,46,4,5,1,0,0
1638756847738,46,4,5,1,0,0
1638756847770,47,4,5,1,0,0
1638756847801,46,4,5,1,0,0
1638756847834,48,4,5,1,0,0
1638756847866,45,4,5,1,0,0
1638756847882,48,4,5,1,0,0
1638756847913,48,4,5,1,0,0
1638756847945,54,5,5,1,0,0
1638756847977,2000,200,0,1,0,0
1638756848009,712,71,0,2,0,0
1638756848041,768,76,5,2,0,0
1638756848073,761,76,5,2,0,0
1638756848106,780,78,5,2,0,0
1638756848137,776,77,5,2,0,0
1638756848169,780,78,5,2,0,0
1638756848202,775,77,5,2,0,0
1638756848233,776,77,5,2,0,0
1638756848265,766,76,5,2,0,0
1638756848297,775,77,5,2,0,0
1638756848329,770,77,5,2,0,0
1638756848361,777,77,5,2,0,0
1638756848393,773,77,5,2,0,0
1638756848426,774,77,5,2,0,0
1638756848457,776,77,5,2,0,0
